frame,object_id,lat_dist,long_dist,abs_vel,rel_vel,is_cipv,lane_association,lane_right_boundary,lane_left_boundary,ego_vel,ego_acc,ego_yaw
1001150000,3706,-3.53518486,55.63716888,2.687042475,0.180869222,0,2,-1.749773264,1.750261545,2.506173134,-2.156345129,-0.078201047
1001200000,3703,-3.532538176,43.86013031,2.501745939,-0.353821129,0,2,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3698,3.474905252,33.34488297,9.19029808,6.334731579,0,3,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3702,-0.029840918,37.86399841,4.433944702,1.578377962,1,1,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3708,-0.057868514,79.49072266,5.865567684,3.010000706,0,1,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3701,3.456446171,57.55277252,4.018537521,1.162970543,0,3,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3705,-0.042223837,55.85296249,4.445352077,1.589784861,0,1,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3709,-3.556872845,76.34528351,4.584561825,1.728995204,0,2,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001200000,3706,-3.542071819,55.6439476,3.006021023,0.150453821,0,2,-1.750017405,1.750017405,2.855566978,6.987874508,-0.075804217
1001250000,3703,-3.542485952,43.84300995,2.542136192,-0.360148698,0,2,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3698,3.467302799,33.65656662,9.10200119,6.199716568,0,3,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3702,-0.038493302,37.94674683,4.578185081,1.67590034,1,1,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3708,-0.074495926,79.64326477,5.902061462,2.999776125,0,1,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3701,3.443911314,57.61455154,4.151040554,1.248755217,0,3,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3705,-0.054660756,55.94005585,4.630565166,1.728279829,0,1,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3709,-3.573335171,76.43829346,4.840838432,1.938553214,0,2,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001250000,3706,-3.55372262,55.66639328,3.511483431,0.609198213,0,2,-1.749529123,1.750505686,2.902285099,0.934369326,-0.071852081
1001300000,3703,-3.558442593,43.80527878,2.472506762,-0.899511099,0,2,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3698,3.454145432,33.94456863,9.004620552,5.632601738,0,3,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3702,-0.052506957,38.01811981,4.735015869,1.362998128,1,1,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3708,-0.101520509,79.77658844,5.915519238,2.543501377,0,1,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3701,3.423766136,57.66388321,4.265370846,0.893353164,0,3,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3705,-0.074289046,56.00679016,4.578777313,1.206759095,0,1,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3709,-3.599513531,76.52484131,5.09800148,1.725983858,0,2,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001300000,3706,-3.572691202,55.6853447,3.669431686,0.297413975,0,2,-1.748796701,1.751238108,3.372018099,9.394635201,-0.065630926
1001350000,3703,-3.564082384,43.75390244,2.297630548,-1.102665067,0,2,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3698,3.449352264,34.22081757,8.905845642,5.505548954,0,3,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3702,-0.057894502,38.08953094,4.881476879,1.481180787,1,1,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3708,-0.111020781,79.9043808,6.125418663,2.725123167,0,1,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3701,3.416305542,57.71101379,4.391435623,0.99113971,0,3,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3705,-0.081310064,56.06899261,4.847412109,1.447116256,0,1,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3709,-3.608546734,76.61711121,5.355616093,1.955320239,0,2,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001350000,3706,-3.579320669,55.70559692,3.964975119,0.564679503,0,2,-1.74806428,1.75197053,3.400295734,0.5655182,-0.063574976
1001400000,3703,-3.57537961,43.66259766,1.278403282,-2.396932125,0,2,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3698,3.439710379,34.48292923,8.814828873,5.139493942,0,3,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3702,-0.06818267,38.15911102,5.036531448,1.36119616,1,1,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3708,-0.13094613,80.0503006,6.691496372,3.016160727,0,1,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3701,3.401995182,57.75575256,4.50928545,0.833949745,0,3,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3705,-0.095586784,56.1529274,5.511060715,1.835725188,0,1,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3709,-3.627650261,76.7078476,5.415390015,1.740054965,0,2,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001400000,3706,-3.593218565,55.72552872,4.004671097,0.329335511,0,2,-1.747331858,1.752702951,3.675335407,5.500763893,-0.059090218
1001450000,3703,-3.572140217,43.50286484,0.137739375,-3.61955595,0,2,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3698,3.441655397,34.7335434,8.740127563,4.982831955,0,3,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3702,-0.065393813,38.22740936,5.114141464,1.356845737,1,1,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3708,-0.125268579,80.20915985,7.0085783,3.251282454,0,1,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3701,3.406001329,57.79758072,4.630399704,0.873104036,0,3,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3705,-0.091594361,56.25901413,6.047279835,2.289984226,0,1,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3709,-3.62172389,76.79062653,5.387266636,1.629970789,0,2,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001450000,3706,-3.589268208,55.74892044,4.341242313,0.583946943,0,2,-1.746843576,1.753191233,3.757295609,1.639212489,-0.060570925
1001500000,3703,-3.559669495,43.30928802,0.005070814,-4.029324055,0,2,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3698,3.451286077,34.9716835,8.687796593,4.653401852,0,3,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3702,-0.054428652,38.29208374,5.245545864,1.211151123,1,1,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3708,-0.103228234,80.37127686,7.244909286,3.210514307,0,1,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3701,3.421971321,57.83601379,4.74996376,0.715569198,0,3,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3705,-0.075982183,56.37422943,6.22205162,2.187656641,0,1,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3709,-3.600871086,76.86389923,5.391755104,1.357360363,0,2,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001500000,3706,-3.573363543,55.7740097,4.425609112,0.391214162,0,2,-1.746599436,1.753435373,4.034394741,5.541989803,-0.065812026
1001550000,3703,-3.537899256,43.11491394,0.320396334,-3.838811636,0,2,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3698,3.469036818,35.20101929,8.664251328,4.50504303,0,3,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3702,-0.035301283,38.3429985,5.089121342,0.929913342,1,1,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3708,-0.065595455,80.53567505,7.449528694,3.290321112,0,1,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3701,3.45014739,57.87201309,4.869370937,0.710163236,0,3,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3705,-0.04880571,56.4825058,6.297607422,2.138399839,0,1,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3709,-3.564242125,76.9305954,5.383883476,1.224675298,0,2,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001550000,3706,-3.54652524,55.80252457,4.770825386,0.611617088,0,2,-1.746355295,1.753679514,4.159207821,2.496246576,-0.074962648
1001600000,3703,-3.511326313,42.92428589,0.597629309,-3.862920761,0,2,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3698,3.491120815,35.41734695,8.671523094,4.210972786,0,3,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3702,-0.011330777,38.38356781,5.133845806,0.673295319,1,1,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3708,-0.017928446,80.69898224,7.675554752,3.215004683,0,1,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3701,3.484605789,57.90186691,4.988400936,0.527850986,0,3,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3705,-0.014663083,56.58726501,6.622210503,2.16166091,0,1,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3709,-3.51859045,76.98434448,5.397553921,0.937004089,0,2,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001600000,3706,-3.512367249,55.83347321,4.967345238,0.506795287,0,2,-1.746111155,1.753923655,4.460549831,6.026840687,-0.086201203
1001650000,3703,-3.549425364,42.73439789,0.846979618,-3.672172785,0,2,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3698,3.458490133,35.63080978,8.708580971,4.189427853,0,3,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3702,1.07491374,38.41160583,5.030802727,0.511650324,1,1,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3708,-0.087305807,80.86478424,7.866329193,3.34717679,0,1,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3701,3.43429637,57.93245697,5.102628708,0.583476782,0,3,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3705,-0.064298071,56.70572662,7.047813416,2.528661489,0,1,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3709,-3.585281372,77.04762268,5.987082958,1.467930794,0,2,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001650000,3706,-3.561421871,55.86755753,5.354844093,0.835691988,0,2,-1.746355295,1.753679514,4.519152641,1.172031283,-0.069891994
1001700000,3703,-3.554437637,42.546978,1.080504417,-3.771434546,0,2,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3698,3.453602552,35.83294296,8.76828289,3.916343689,0,3,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3702,-0.050773311,38.43173981,5.118653297,0.266714305,1,1,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3708,-0.096713722,81.02896881,8.083271027,3.231332541,0,1,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3701,3.427133083,57.95518112,5.273962498,0.422023416,0,3,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3705,-0.071206503,56.83617783,7.445774078,2.593835115,0,1,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3709,-3.59406805,77.12784576,6.468121052,1.616181612,0,2,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001700000,3706,-3.568102837,55.89244461,5.162876129,0.310937077,0,2,-1.746111155,1.753923655,4.851939201,6.655745983,-0.067729513
1001750000,3703,-3.55304265,42.36112976,1.302439332,-3.715312243,0,2,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3698,3.45377326,36.02714157,8.836571693,3.818820238,0,3,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3702,-0.049834587,38.44826126,5.416446209,0.398694932,1,1,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3708,-0.093970746,81.19106293,8.267578125,3.249826431,0,1,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3701,3.428826332,57.96729279,5.136134624,0.11838375,0,3,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3705,-0.069823481,56.96725082,7.662592888,2.644841909,0,1,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3709,-3.591741323,77.21701813,6.814493656,1.796742082,0,2,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001750000,3706,-3.567406416,55.90672684,5.317927837,0.30017671,0,2,-1.745378852,1.754656076,5.017751217,3.316254616,-0.068571061
1001800000,3703,-3.555906534,42.17742157,1.549697161,-3.715816259,0,2,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3698,3.450802803,36.21378708,8.899098396,3.633585691,0,3,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3702,-1.173557162,38.47829819,5.931688309,0.666175127,1,1,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3708,-0.100125596,81.35302734,8.479659081,3.214144707,0,1,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3701,3.424825907,57.97575378,5.451278687,0.18576546,0,3,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3705,-0.074300893,57.09164047,7.65005064,2.384536743,0,1,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3709,-3.597392559,77.3066864,7.058554649,1.793040991,0,2,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001800000,3706,-3.571924448,55.92365646,5.86470747,0.599193752,0,2,-1.744890571,1.755144358,5.26551342,4.95523119,-0.067282091
1001850000,3703,-3.568151474,41.99715805,1.859741211,-3.486178875,0,2,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3698,3.439521313,36.39504623,8.946452141,3.600532293,0,3,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3702,-0.064118139,38.51285553,6.152956486,0.807036221,1,1,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3708,-1.07441628,81.51561737,8.660471916,3.314551115,0,1,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3701,3.408956766,57.97879028,5.340947151,-0.004973358,0,3,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3705,-0.089733221,57.20524979,7.640561581,2.294641256,0,1,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3709,-3.618031263,77.40100861,7.319728851,1.973809242,0,2,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001850000,3706,-3.58727932,55.97039413,6.540143013,1.194223046,0,2,-1.744158149,1.75587678,5.345920086,1.608105421,-0.062435143
1001900000,3703,-3.608966827,41.81522369,2.10752511,-3.608927488,0,2,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3698,3.403046131,36.56591034,8.972776413,3.256323814,0,3,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3702,-0.102341592,38.55703735,6.52151823,0.805065513,1,1,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3708,-0.197865739,81.67601776,8.857805252,3.141352654,0,1,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3701,3.35365057,57.97820282,5.663966179,-0.052486774,0,3,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3705,-0.144764826,57.3171463,8.095836639,2.379383802,0,1,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3709,-3.69088769,77.49285126,7.59098959,1.874536514,0,2,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001900000,3706,-3.641075134,56.03351593,7.104152679,1.387699723,0,2,-1.743914008,1.75612092,5.716452599,7.410565376,-0.044815675
1001950000,3703,-3.610475779,41.63647842,2.279524803,-3.567523003,0,2,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3698,3.400343657,36.72512436,8.978485107,3.131438017,0,3,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3702,-0.10427814,38.58988571,6.572132587,0.72508508,1,1,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3708,-0.200207338,81.83254242,8.987546921,3.1404984,0,1,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3701,3.35208869,57.96870422,5.568002701,-0.279045105,0,3,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3705,-0.146457642,57.44579697,8.563761711,2.716713667,0,1,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3709,-3.6928339,77.59146118,7.863893509,2.016845465,0,2,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1001950000,3706,-3.643369675,56.10674286,7.392018795,1.54497087,0,2,-1.742693305,1.757341623,5.847047806,2.611896515,-0.044634575
1002000000,3703,-3.618881941,41.45192719,2.33424902,-3.761033297,0,2,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3698,3.391939878,36.8735199,8.966291428,2.87100935,0,3,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3702,-0.112732753,38.62878799,6.748908997,0.653626502,1,1,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3708,-0.216193154,81.98504639,9.085896492,2.990614653,0,1,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3701,3.340261459,57.95714569,5.892027378,-0.203254908,0,3,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3705,-0.158340052,57.58675766,8.936392784,2.841109991,0,1,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3709,-3.708449841,77.69159698,8.138997078,2.043715715,0,2,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002000000,3706,-3.655389547,56.18712234,7.759403229,1.664121032,0,2,-1.741228461,1.758806348,6.095282078,4.964635849,-0.041247031
1002050000,3703,-3.636892319,41.26512527,2.235788107,-3.739066601,0,2,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3698,3.374971151,37.02192688,8.941799164,2.966944933,0,3,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3702,-0.130305231,38.65961456,6.760589123,0.785733998,1,1,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3708,-0.249765411,82.1399231,9.101973534,3.127117872,0,1,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3701,3.316277981,57.94948578,5.802800179,-0.172054708,0,3,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3705,-0.182449013,57.74061966,9.143564224,3.168709517,0,1,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3709,-3.73979497,77.79586792,8.105894089,2.131039381,0,2,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002050000,3706,-3.679324627,56.28067017,7.988930225,2.014075518,0,2,-1.740007758,1.760027051,5.974854946,-2.40866971,-0.033886057
1002100000,3703,-3.654210091,41.06438065,1.673293591,-4.36801815,0,2,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3698,3.357979298,37.16737366,8.909302711,2.867990971,0,3,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3702,-0.147338241,38.70992661,6.965261459,0.92394942,1,1,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3708,-0.283037007,82.29428101,9.097494125,3.056182861,0,1,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3701,3.292323589,57.94960403,6.12311554,0.081803679,0,3,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3705,-0.206441969,57.90255737,9.269655228,3.228343487,0,1,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3709,-3.771568298,77.89820862,8.097141266,2.055829763,0,2,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002100000,3706,-3.702857494,56.38813782,8.314543724,2.273231983,0,2,-1.738542914,1.761491895,6.041311741,1.329025149,-0.026684869
1002150000,3703,-3.845016241,40.78667068,0.37597692,-6.19914484,0,2,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3698,3.180685997,37.30796432,8.875433922,2.300312281,0,3,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3702,-0.330108196,38.7497139,6.997804642,0.422683299,1,1,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3708,-0.643085361,82.43550873,9.036147118,2.461025238,0,1,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3701,3.031049013,57.94893646,6.039648056,-0.535473108,0,3,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3705,-0.468282282,58.05582428,9.288272858,2.713151693,0,1,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3709,-4.115727425,77.9879303,8.529528618,1.954407215,0,2,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002150000,3706,-3.95784831,56.48523331,8.524501801,1.94938004,0,2,-1.732195377,1.767839551,6.575121403,10.67623425,0.055097021
1002200000,3703,-4.140227318,40.42199326,0.009698101,-7.188457489,0,2,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3698,2.902349472,37.41474533,8.843851089,1.645695567,0,3,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3702,-0.61608386,38.76139069,7.213096142,0.014939995,1,1,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3708,-1.206532598,82.53721619,8.985807419,1.787651181,0,1,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3701,2.623386621,57.92343521,6.353991508,-0.844164968,0,3,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3705,-0.878324687,58.17174149,9.239765167,2.041609049,0,1,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3709,-4.65404129,78.05750275,8.95932579,1.761169434,0,2,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002200000,3706,-4.356797695,56.5519104,8.827769279,1.629613519,0,2,-1.721940398,1.77809453,7.19815588,12.43170452,0.182847772
1002250000,3703,-4.269928932,40.04763031,0.353957206,-7.33587122,0,2,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3698,2.774288654,37.48590088,8.819125175,1.129296303,0,3,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3702,-0.746756077,38.74888611,7.254036903,-0.435791105,1,1,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3708,-1.462242842,82.60682678,8.905186653,1.215358257,0,1,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3701,2.439514399,57.86713409,6.275753975,-1.41407454,0,3,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3705,-1.065605879,58.25350571,9.163339615,1.473511457,0,1,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3709,-4.898113728,78.12939453,9.270541191,1.580713511,0,2,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002250000,3706,-4.538590431,56.61327744,9.000818253,1.310989261,0,2,-1.713883877,1.786151052,7.689827919,9.827730179,0.239732456
1002300000,3703,-4.336164474,39.67834854,0.65255338,-7.25436306,0,2,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3698,2.704293728,37.53728485,8.803482056,0.896565259,0,3,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3702,-0.817169726,38.72756577,7.47271347,-0.434202969,1,1,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3708,-1.598052382,82.65839386,8.860712051,0.953795552,0,1,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3701,2.341672421,57.80171204,6.585987091,-1.320929527,0,3,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3705,-1.165897489,58.31682205,9.076239586,1.169322491,0,1,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3709,-5.028391361,78.20024109,9.402906418,1.495990515,0,2,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002300000,3706,-4.636975288,56.67234039,9.165145874,1.258230209,0,2,-1.706559777,1.793475151,7.906915665,4.340600967,0.269216333
1002350000,3703,-4.3735466,39.31217575,0.925419569,-7.277643204,0,2,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3698,2.661086559,37.57544327,8.798353195,0.59529084,0,3,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3702,-0.860008776,38.69915771,7.517006874,-0.68605572,1,1,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3708,-1.677468777,82.69510651,8.80218792,0.59912616,0,1,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3701,2.283998489,57.72580338,6.512234688,-1.690827489,0,3,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3705,-1.226158023,58.36180115,8.979483604,0.776420951,0,1,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3709,-5.105275631,78.26320648,9.384045601,1.180982709,0,2,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002350000,3706,-4.69624567,56.72343826,9.148195267,0.945132434,0,2,-1.698503137,1.801531792,8.203062057,5.922588825,0.285658606
1002400000,3703,-4.399069786,38.948349,1.180950046,-7.188912392,0,2,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3698,2.629760504,37.60091019,8.803094864,0.433232725,0,3,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3702,-0.891035378,38.66622162,7.735296249,-0.634565949,1,1,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3708,-1.733227134,82.71878815,8.790106773,0.420244694,0,1,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3701,2.244184017,57.64607239,6.817596912,-1.552265286,0,3,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3705,-1.268664956,58.39193344,8.882409096,0.51254636,0,1,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3709,-5.159050941,78.31119537,9.300567627,0.93070519,0,2,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002400000,3706,-4.737823963,56.76358414,9.139343262,0.769481122,0,2,-1.690446615,1.809588313,8.369861603,3.335862398,0.296407894
1002450000,3703,-4.593953133,38.57357788,1.430400014,-7.184773445,0,2,-1.676530719,1.82350421,8.61517334,4.907091141,0.383611585
